canonical_env,env_name,is_alias,scope,module,file,line,style,tool,var,snippet
Population_genetics,Population_genetics,,code,admixture,biopytools/admixture/config.py,30,env-path,plink,,"plink_path: str = ""~/miniforge3/envs/Population_genetics/bin/plink"""
Population_genetics,Population_genetics,,code,admixture,biopytools/admixture/config.py,31,env-path,admixture,,"admixture_path: str = ""~/miniforge3/envs/Population_genetics/bin/admixture"""
bcftools_v.1.22,bcftools_v.1.22,,code,admixture,biopytools/admixture/config.py,32,env-path,bcftools,,"bcftools_path: str = ""~/miniforge3/envs/bcftools_v.1.22/bin/bcftools"""
adamixture_v.1.0.2,adamixture_v.1.0.2,,code,admixture,biopytools/admixture/config.py,35,env-path,adamixture,,"adamixture_path: str = ""~/miniforge3/envs/adamixture_v.1.0.2/bin/adamixture"""
adamixture_v.1.0.2,adamixture_v.1.0.2,,code,admixture,biopytools/admixture/main.py,293,env-path,adamixture,,"default=""~/miniforge3/envs/adamixture_v.1.0.2/bin/adamixture"","
adamixture_v.1.0.2,adamixture,yes,code,admixture,biopytools/admixture/utils.py,29,env-path,adamixture,,# 例如: /miniforge3/envs/adamixture/bin/adamixture
telocomp,telocomp,,code,aliner,biopytools/aliner/config.py,39,env-path,minimap2,,"default_factory=lambda: get_tool_path('minimap2', '~/miniforge3/envs/telocomp/bin/minimap2', 'MINIMAP2_PATH'))"
telocomp,telocomp,,code,aliner,biopytools/aliner/config.py,41,env-path,samtools,,"default_factory=lambda: get_tool_path('samtools', '~/miniforge3/envs/telocomp/bin/samtools', 'SAMTOOLS_PATH'))"
a-liner,a-liner,,code,aliner,biopytools/aliner/config.py,42,env-field,,,"aliner_env: str = ""a-liner""         # a-liner固定conda环境|a-liner fixed conda env"
Population_genetics,Population_genetics,,code,allhic,biopytools/allhic/config.py,34,env-path,,,"bwa_path: str = field(default_factory=lambda: os.getenv(""ALLHIC_BWA_PATH"", ""~/miniforge3/envs/Population_genetics/bin""))"
<var>,<var>,,code,allhic,biopytools/allhic/logger.py,167,conda-run-var,,conda_env,"return f""conda run -n {conda_env} --no-capture-output {cmd}"""
<var>,<var>,,code,allhic,biopytools/allhic/utils.py,63,conda-run-var,,conda_env,"full_cmd = f""conda run -n {conda_env} --no-capture-output {command} {args}"""
<var>,<var>,,code,allhic,biopytools/allhic/utils.py,65,conda-run-var,,conda_env,"full_cmd = f""conda run -n {conda_env} --no-capture-output {command}"""
braker_v.3.0.8,braker_v.3.0.8,,code,annorefine,biopytools/annorefine/config.py,81,env-path,miniprot,,miniprot_bin: str = '~/miniforge3/envs/braker_v.3.0.8/bin/miniprot'
BUSCO_v.6.0.0,BUSCO_v.6.0.0,,code,assembly_qc,biopytools/assembly_qc/config.py,31,env-path,,,"conda_env_busco: str = ""~/miniforge3/envs/BUSCO_v.6.0.0""  # BUSCO conda环境路径|BUSCO conda env path"
EDTA_v.2.2.2,EDTA_v.2.2.2,,code,assembly_qc,biopytools/assembly_qc/config.py,50,env-path,,,"conda_env_edta: str = ""~/miniforge3/envs/EDTA_v.2.2.2""  # EDTA conda环境路径|EDTA conda env path"
ltr_harvest_parallel_v.1.2,ltr_harvest_parallel_v.1.2,,code,assembly_qc,biopytools/assembly_qc/config.py,51,env-path,,,"conda_env_ltr_harvest: str = ""~/miniforge3/envs/ltr_harvest_parallel_v.1.2"""
ltr_finder_parallel_v.1.3,ltr_finder_parallel_v.1.3,,code,assembly_qc,biopytools/assembly_qc/config.py,52,env-path,,,"conda_env_ltr_finder: str = ""~/miniforge3/envs/ltr_finder_parallel_v.1.3"""
ltr_retriever_v.3.0.1,LTR_retriever_v.3.0.4,yes,code,assembly_qc,biopytools/assembly_qc/config.py,53,env-path,,,"conda_env_ltr_retriever: str = ""~/miniforge3/envs/LTR_retriever_v.3.0.4"""
merqury_v.1.3,merqury_v.1.3,,code,assembly_qc,biopytools/assembly_qc/config.py,67,env-path,,,"conda_env_merqury: str = ""~/miniforge3/envs/merqury_v.1.3""  # Merqury conda环境路径|Merqury conda env path"
Population_genetics,Population_genetics,,code,assembly_qc,biopytools/assembly_qc/config.py,79,env-path,,,"conda_env_bwa: str = ""~/miniforge3/envs/Population_genetics""  # BWA conda环境路径|BWA conda env path"
GATK_v.4.6.2.0,GATK_v.4.6.2.0,,code,assembly_qc,biopytools/assembly_qc/config.py,80,env-path,,,"conda_env_samtools: str = ""~/miniforge3/envs/GATK_v.4.6.2.0""  # Samtools conda环境路径|Samtools conda env path"
Genome_dedup,Genome_dedup,,code,assembly_qc,biopytools/assembly_qc/config.py,81,env-path,,,"conda_env_minimap2: str = ""~/miniforge3/envs/Genome_dedup""  # Minimap2 conda环境路径|Minimap2 conda env path"
BUSCO_v.6.0.0,BUSCO_v.6.0.0,,code,assembly_qc,biopytools/assembly_qc/utils.py,22,env-path,,,"conda_env_path: conda环境路径|conda environment path (e.g., ~/miniforge3/envs/BUSCO_v.6.0.0)"
merqury_v.1.3,merqury_v.1.3,,code,assembly_qv,biopytools/assembly_qv/config.py,29,env-path,,,"conda_env: str = ""~/miniforge3/envs/merqury_v.1.3/bin/"""
merqury_v.1.3,merqury_v.1.3,,code,assembly_qv,biopytools/assembly_qv/main.py,48,env-path,,,"default=""~/miniforge3/envs/merqury_v.1.3/bin/"","
<var>,<var>,,code,assembly_qv,biopytools/assembly_qv/utils.py,64,conda-run-var,,conda_env,"full_cmd = f""conda run -n {conda_env} --no-capture-output {command} {args}"""
<var>,<var>,,code,assembly_qv,biopytools/assembly_qv/utils.py,66,conda-run-var,,conda_env,"full_cmd = f""conda run -n {conda_env} --no-capture-output {command}"""
alignoth,alignoth,,code,bam_view,biopytools/bam_view/config.py,22,env-path,alignoth,,alignoth_path: str = '~/miniforge3/envs/alignoth/bin/alignoth'
alignoth,alignoth,,code,bam_view,biopytools/bam_view/main.py,100,env-path,alignoth,,"default='~/miniforge3/envs/alignoth/bin/alignoth',"
alignoth,alignoth,,code,bam_view,biopytools/bam_view/utils.py,29,env-path,alignoth,,# 例如: /miniforge3/envs/alignoth/bin/alignoth
Blast_v.2.16.0,Blast_v.2.16.0,,code,blast,biopytools/blast/config.py,125,env-path,,,blast_env = '~/miniforge3/envs/Blast_v.2.16.0/bin'
singularity_v.3.8.7,singularity_v.3.8.7,,code,braker,biopytools/braker/config.py,180,env-path,singularity,,"singularity_bin: str = ""~/miniforge3/envs/singularity_v.3.8.7/bin/singularity"""
repeatmodeler_v.2.0.7,repeatmodeler_v.2.0.7,,code,braker,biopytools/braker/config.py,181,env-path,RepeatModeler,,"repeatmodeler_bin: str = ""~/miniforge3/envs/repeatmodeler_v.2.0.7/bin/RepeatModeler"""
repeat_identiy,repeat_identiy,,code,braker,biopytools/braker/config.py,182,env-path,RepeatMasker,,"repeatmasker_bin: str = ""~/miniforge3/envs/repeat_identiy/bin/RepeatMasker"""
repeatmodeler_v.2.0.7,repeatmodeler_v.2.0.7,,code,braker,biopytools/braker/config.py,183,env-path,BuildDatabase,,"build_database_bin: str = ""~/miniforge3/envs/repeatmodeler_v.2.0.7/bin/BuildDatabase"""
Genome_dedup,Genome_dedup,,code,braker,biopytools/braker/config.py,184,env-path,minimap2,,"minimap2_bin: str = ""~/miniforge3/envs/Genome_dedup/bin/minimap2"""
RNA_Seq,RNA_Seq,,code,braker,biopytools/braker/config.py,185,env-path,hisat2,,"hisat2_bin: str = ""~/miniforge3/envs/RNA_Seq/bin/hisat2"""
RNA_Seq,RNA_Seq,,code,braker,biopytools/braker/config.py,186,env-path,hisat2-build,,"hisat2_build_bin: str = ""~/miniforge3/envs/RNA_Seq/bin/hisat2-build"""
braker_v.3.0.8,braker_v.3.0.8,,code,braker,biopytools/braker/config.py,189,env-path,hmmscan,,"hmmscan_bin: str = ""~/miniforge3/envs/braker_v.3.0.8/bin/hmmscan"""
eggnog-mapper_v.2.1.15,eggnog-mapper_v.2.1.15,,code,braker,biopytools/braker/config.py,190,env-path,mmseqs,,"mmseqs_bin: str = ""~/miniforge3/envs/eggnog-mapper_v.2.1.15/bin/mmseqs"""
braker_v.3.0.8,braker_v.3.0.8,,code,braker,biopytools/braker/config.py,191,env-path,miniprot,,"miniprot_bin: str = ""~/miniforge3/envs/braker_v.3.0.8/bin/miniprot"""
<var>,<var>,,code,braker,biopytools/braker/utils.py,213,conda-run-var,,conda_env,"return f""conda run -n {conda_env} --no-capture-output {command_name}{rest_args}"""
BUSCO_v.6.0.0,BUSCO_v.6.0.0,,code,busco,biopytools/busco/config.py,59,env-path,busco,,"'~/miniforge3/envs/BUSCO_v.6.0.0/bin/busco',"
BUSCO_v.6.0.0,BUSCO_v.6.0.0,,code,busco,biopytools/busco/utils.py,30,env-path,busco,,# 例如|e.g.: /miniforge3/envs/BUSCO_v.6.0.0/bin/busco
BUSCO_v.6.0.0,BUSCO_v.6.0.0,,code,busco,biopytools/busco/utils.py,39,env-path,busco,,# 例如|e.g.: /miniforge3/envs/BUSCO_v.6.0.0/bin/busco
singularity_v.3.8.7,singularity_v.3.8.7,,code,cactus,biopytools/cactus/cli.py,61,env-path,singularity,,"default='~/miniforge3/envs/singularity_v.3.8.7/bin/singularity',"
singularity_v.3.8.7,singularity_v.3.8.7,,code,cactus,biopytools/cactus/cli.py,62,env-path,singularity,,help='Singularity可执行文件路径|Singularity executable path (default: ~/miniforge3/envs/singularity_v.3.8.7/bin/singularity)')
singularity_v.3.8.7,singularity_v.3.8.7,,code,cactus,biopytools/cactus/config.py,33,env-path,singularity,,"singularity_path: str = ""~/miniforge3/envs/singularity_v.3.8.7/bin/singularity""  # Singularity可执行文件路径"
HiC-Pro_v3.1.0,HiC-Pro_v3.1.0,,code,centier,biopytools/centier/utils.py,173,env-path,bowtie2-build,,"'~/miniforge3/envs/HiC-Pro_v3.1.0/bin/bowtie2-build',"
Rqtl,Rqtl,,code,cim,biopytools/cim/config.py,30,env-path,mstmap,,"mstmap_path: str = ""~/miniforge3/envs/Rqtl/bin/mstmap""  # MSTmap二进制路径|MSTmap binary path"
Rqtl,Rqtl,,code,cim,biopytools/cim/config.py,74,env-path,,,"r_env: str = ""~/miniforge3/envs/Rqtl""  # R conda环境路径或名称|R conda env path or name"
Rqtl,Rqtl,,code,cim,biopytools/cim/main.py,191,env-path,mstmap,,"parser.add_argument('--mstmap-path', default='~/miniforge3/envs/Rqtl/bin/mstmap',"
Rqtl,Rqtl,,code,cim,biopytools/cim/main.py,192,env-path,mstmap,,help='MSTmap二进制路径|MSTmap binary path (default: ~/miniforge3/envs/Rqtl/bin/mstmap)')
Rqtl,Rqtl,,code,cim,biopytools/cim/main.py,195,env-path,,,"parser.add_argument('--r-env', default='~/miniforge3/envs/Rqtl',"
Rqtl,Rqtl,,code,cim,biopytools/cim/main.py,196,env-path,,,help='R conda环境路径或名称|R conda env path or name (default: ~/miniforge3/envs/Rqtl)')
adamixture_v.1.0.2,adamixture_v.1.0.2,,code,cli,biopytools/cli/commands/admixture.py,128,env-path,adamixture,,"default=""~/miniforge3/envs/adamixture_v.1.0.2/bin/adamixture"","
adamixture_v.1.0.2,adamixture_v.1.0.2,,code,cli,biopytools/cli/commands/admixture.py,199,env-path,adamixture,,"default_adamixture_path = ""~/miniforge3/envs/adamixture_v.1.0.2/bin/adamixture"""
merqury_v.1.3,merqury_v.1.3,,code,cli,biopytools/cli/commands/assembly_qv.py,60,env-path,,,"default=""~/miniforge3/envs/merqury_v.1.3/bin/"","
merqury_v.1.3,merqury_v.1.3,,code,cli,biopytools/cli/commands/assembly_qv.py,97,env-path,,,"if conda_env != ""~/miniforge3/envs/merqury_v.1.3/bin/"":"
alignoth,alignoth,,code,cli,biopytools/cli/commands/bam_view.py,49,env-path,alignoth,,"default='~/miniforge3/envs/alignoth/bin/alignoth',"
alignoth,alignoth,,code,cli,biopytools/cli/commands/bam_view.py,119,env-path,alignoth,,if alignoth_path != '~/miniforge3/envs/alignoth/bin/alignoth':
singularity_v.3.8.7,singularity_v.3.8.7,,code,cli,biopytools/cli/commands/cactus.py,58,env-path,singularity,,"default='~/miniforge3/envs/singularity_v.3.8.7/bin/singularity',"
singularity_v.3.8.7,singularity_v.3.8.7,,code,cli,biopytools/cli/commands/cactus.py,124,env-path,singularity,,if kwargs['singularity'] != '~/miniforge3/envs/singularity_v.3.8.7/bin/singularity':
Rqtl,Rqtl,,code,cli,biopytools/cli/commands/cim.py,100,env-path,,,"@click.option('--r-env', default='~/miniforge3/envs/Rqtl', show_default=True,"
singularity_v.3.8.7,singularity_v.3.8.7,,code,cli,biopytools/cli/commands/deeploc.py,65,env-path,singularity,,"default='~/miniforge3/envs/singularity_v.3.8.7/bin/singularity',"
tidk_v.0.2.65,tidk_v.0.2.65,,code,cli,biopytools/cli/commands/find_telomere.py,81,env-path,tidk,,"default='~/miniforge3/envs/tidk_v.0.2.65/bin/tidk',"
tidk_v.0.2.65,tidk_v.0.2.65,,code,cli,biopytools/cli/commands/find_telomere.py,182,env-path,tidk,,if tidk_path != '~/miniforge3/envs/tidk_v.0.2.65/bin/tidk':
gctb,gctb,,code,cli,biopytools/cli/commands/gctb.py,50,env-path,gctb,,"default='~/miniforge3/envs/gctb/bin/gctb',"
Population_genetics,Population_genetics,,code,cli,biopytools/cli/commands/gctb.py,54,env-path,plink,,"default='~/miniforge3/envs/Population_genetics/bin/plink',"
gctb,gctb,,code,cli,biopytools/cli/commands/gctb.py,123,env-path,gctb,,if gctb_path != '~/miniforge3/envs/gctb/bin/gctb':
Population_genetics,Population_genetics,,code,cli,biopytools/cli/commands/gctb.py,126,env-path,plink,,if plink_path != '~/miniforge3/envs/Population_genetics/bin/plink':
getorganelle_v.1.7.71,getorganelle_v.1.7.71,,code,cli,biopytools/cli/commands/get_plastome.py,69,env-path,get_organelle_from_reads.py,,"default='~/miniforge3/envs/getorganelle_v.1.7.71/bin/get_organelle_from_reads.py',"
getorganelle_v.1.7.71,getorganelle_v.1.7.71,,code,cli,biopytools/cli/commands/get_plastome.py,149,env-path,get_organelle_from_reads.py,,if getorganelle_path != '~/miniforge3/envs/getorganelle_v.1.7.71/bin/get_organelle_from_reads.py':
haphic,haphic,,code,cli,biopytools/cli/commands/haphic.py,148,env-path,haphic,,"default=""~/miniforge3/envs/haphic/bin/haphic"","
Population_genetics,Population_genetics,,code,cli,biopytools/cli/commands/haphic.py,152,env-path,bwa,,"default=""~/miniforge3/envs/Population_genetics/bin/bwa"","
GATK_v.4.6.2.0,GATK_v.4.6.2.0,,code,cli,biopytools/cli/commands/haphic.py,156,env-path,samtools,,"default=""~/miniforge3/envs/GATK_v.4.6.2.0/bin/samtools"","
haphic,haphic,,code,cli,biopytools/cli/commands/haphic.py,162,env-path,samblaster,,"default=""~/miniforge3/envs/haphic/bin/samblaster"","
haphic,haphic,,code,cli,biopytools/cli/commands/haphic.py,166,env-path,filter_bam,,"default=""~/miniforge3/envs/haphic/bin/filter_bam"","
juicer_v.1.6,juicer_v.1.6,,code,cli,biopytools/cli/commands/haphic.py,178,env-path,matlock,,"default=""~/miniforge3/envs/juicer_v.1.6/bin/matlock"","
plothic_v.1.0.0,plothic_v.1.0.0,,code,cli,biopytools/cli/commands/hic_heatmap.py,97,env-path,plothic,,"default='~/miniforge3/envs/plothic_v.1.0.0/bin/plothic',"
pairtools_v.1.1.3,pairtools_v.1.1.3,,code,cli,biopytools/cli/commands/hic_qc.py,106,env-path,pairtools,,"default='~/miniforge3/envs/pairtools_v.1.1.3/bin/pairtools',"
pairtools_v.1.1.3,pairtools_v.1.1.3,,code,cli,biopytools/cli/commands/hic_qc.py,237,env-path,pairtools,,if pairtools_path != '~/miniforge3/envs/pairtools_v.1.1.3/bin/pairtools':
canu_v.2.3,canu_v.2.3,,code,cli,biopytools/cli/commands/hicanu.py,51,env-path,canu,,"default='~/miniforge3/envs/canu_v.2.3/bin/canu',"
canu_v.2.3,canu_v.2.3,,code,cli,biopytools/cli/commands/hicanu.py,123,env-path,canu,,if canu_path != '~/miniforge3/envs/canu_v.2.3/bin/canu':
purge_dups_v.1.2.6,purge_dups_v.1.2.6,,code,cli,biopytools/cli/commands/hifi_hic.py,92,env-path,,,"default='~/miniforge3/envs/purge_dups_v.1.2.6',"
purge_dups_v.1.2.6,purge_dups_v.1.2.6,,code,cli,biopytools/cli/commands/hifi_hic.py,95,env-path,,,help='Purge_Dups软件路径|Purge_Dups software path (default: ~/miniforge3/envs/purge_dups_v.1.2.6)')
purge_dups_v.1.2.6,purge_dups_v.1.2.6,,code,cli,biopytools/cli/commands/hifi_hic.py,177,env-path,,,if purge_dups_path != '~/miniforge3/envs/purge_dups_v.1.2.6':
singularity_v.3.8.7,singularity_v.3.8.7,,code,cli,biopytools/cli/commands/hite.py,52,env-path,singularity,,"default='~/miniforge3/envs/singularity_v.3.8.7/bin/singularity', show_default=True,"
resistify_v.1.3.0,resistify_v.1.3.0,,code,cli,biopytools/cli/commands/hmmsearch.py,55,env-path,hmmsearch,,"default='~/miniforge3/envs/resistify_v.1.3.0/bin/hmmsearch',"
resistify_v.1.3.0,resistify_v.1.3.0,,code,cli,biopytools/cli/commands/hmmsearch.py,135,env-path,hmmsearch,,if hmmsearch_path != '~/miniforge3/envs/resistify_v.1.3.0/bin/hmmsearch':
iseq_v.1.9.8,iseq_v.1.9.8,,code,cli,biopytools/cli/commands/iseq.py,40,env-path,iseq,,"default='~/miniforge3/envs/iseq_v.1.9.8/bin/iseq',"
iseq_v.1.9.8,iseq_v.1.9.8,,code,cli,biopytools/cli/commands/iseq.py,115,env-path,iseq,,if iseq_path != '~/miniforge3/envs/iseq_v.1.9.8/bin/iseq':
kmc_v.3.2.4,kmc_v.3.2.4,,code,cli,biopytools/cli/commands/kmc.py,86,env-path,,,"default='~/miniforge3/envs/kmc_v.3.2.4/bin',"
kmc_v.3.2.4,kmc_v.3.2.4,,code,cli,biopytools/cli/commands/kmc.py,455,env-path,,,if 'kmc_path' in params and params['kmc_path'] != '~/miniforge3/envs/kmc_v.3.2.4/bin':
ltr_harvest_parallel_v.1.2,ltr_harvest_parallel_v.1.2,,code,cli,biopytools/cli/commands/lai.py,34,env-path,,,"default='~/miniforge3/envs/ltr_harvest_parallel_v.1.2',"
ltr_finder_parallel_v.1.3,ltr_finder_parallel_v.1.3,,code,cli,biopytools/cli/commands/lai.py,38,env-path,,,"default='~/miniforge3/envs/ltr_finder_parallel_v.1.3',"
ltr_retriever_v.3.0.1,ltr_retriever_v.3.0.1,,code,cli,biopytools/cli/commands/lai.py,42,env-path,,,"default='~/miniforge3/envs/ltr_retriever_v.3.0.1',"
meme_v.5.5.9,meme_v.5.5.9,,code,cli,biopytools/cli/commands/meme_parser.py,62,env-path,meme,,"default='~/miniforge3/envs/meme_v.5.5.9/bin/meme',"
meme_v.5.5.9,meme_v.5.5.9,,code,cli,biopytools/cli/commands/meme_parser.py,158,env-path,meme,,default_meme_path = '~/miniforge3/envs/meme_v.5.5.9/bin/meme'
jcvi_v.1.5.7,jcvi_v.1.5.7,,code,cli,biopytools/cli/commands/microsynteny.py,57,env-path,,,"default='~/miniforge3/envs/jcvi_v.1.5.7',"
jcvi_v.1.5.7,jcvi_v.1.5.7,,code,cli,biopytools/cli/commands/microsynteny.py,111,env-path,,,if jcvi_path != '~/miniforge3/envs/jcvi_v.1.5.7':
xxx,xxx,,code,cli,biopytools/cli/commands/nlr_annotator.py,73,env-path,java,,help='Java解释器路径(conda env用~/miniforge3/envs/xxx/bin/java)|Java interpreter path')
singularity_v.3.8.7,singularity_v.3.8.7,,code,cli,biopytools/cli/commands/panhite.py,111,env-path,singularity,,"default='~/miniforge3/envs/singularity_v.3.8.7/bin/singularity',"
phobius_v.1.0.1,phobius_v.1.0.1,,code,cli,biopytools/cli/commands/phobius.py,10,env-path,phobius.pl,,"_DEFAULT_PHOBIUS_PATH = ""~/miniforge3/envs/phobius_v.1.0.1/bin/phobius.pl"""
signalp6,signalp6,,code,cli,biopytools/cli/commands/phyto_effector.py,32,env-path,signalp6,,"@click.option('--signalp-path', default='~/miniforge3/envs/signalp6/bin/signalp6',"
signalp_v.3.0b,signalp_v.3.0b,,code,cli,biopytools/cli/commands/phyto_effector.py,44,env-path,signalp,,"default='~/miniforge3/envs/signalp_v.3.0b/bin/signalp',"
resistify_v.1.3.0,resistify_v.1.3.0,,code,cli,biopytools/cli/commands/phyto_effector.py,48,env-path,hmmsearch,,"@click.option('--hmmsearch-path', default='~/miniforge3/envs/resistify_v.1.3.0/bin/hmmsearch',"
signalp6,signalp6,,code,cli,biopytools/cli/commands/phyto_effector.py,100,env-path,signalp6,,if signalp_path != '~/miniforge3/envs/signalp6/bin/signalp6':
signalp_v.3.0b,signalp_v.3.0b,,code,cli,biopytools/cli/commands/phyto_effector.py,108,env-path,signalp,,if signalp3_path != '~/miniforge3/envs/signalp_v.3.0b/bin/signalp':
resistify_v.1.3.0,resistify_v.1.3.0,,code,cli,biopytools/cli/commands/phyto_effector.py,112,env-path,hmmsearch,,if hmmsearch_path != '~/miniforge3/envs/resistify_v.1.3.0/bin/hmmsearch':
pixy_v.2.0.0,pixy_v.2.0.0,,code,cli,biopytools/cli/commands/pixy.py,108,env-path,,,"default='~/miniforge3/envs/pixy_v.2.0.0',"
pixy_v.2.0.0,pixy_v.2.0.0,,code,cli,biopytools/cli/commands/pixy.py,200,env-path,,,if conda_env != '~/miniforge3/envs/pixy_v.2.0.0':
repeatmodeler_v.2.0.7,repeatmodeler_v.2.0.7,,code,cli,biopytools/cli/commands/repeatmask.py,54,env-path,RepeatModeler,,"default='~/miniforge3/envs/repeatmodeler_v.2.0.7/bin/RepeatModeler',"
repeat_identiy,repeat_identiy,,code,cli,biopytools/cli/commands/repeatmask.py,58,env-path,RepeatMasker,,"default='~/miniforge3/envs/repeat_identiy/bin/RepeatMasker',"
repeatmodeler_v.2.0.7,repeatmodeler_v.2.0.7,,code,cli,biopytools/cli/commands/repeatmask.py,112,env-path,RepeatModeler,,if repeatmodeler_path != '~/miniforge3/envs/repeatmodeler_v.2.0.7/bin/RepeatModeler':
repeat_identiy,repeat_identiy,,code,cli,biopytools/cli/commands/repeatmask.py,115,env-path,RepeatMasker,,if repeatmasker_path != '~/miniforge3/envs/repeat_identiy/bin/RepeatMasker':
rMVP,rMVP,,code,cli,biopytools/cli/commands/rmvp.py,69,env-path,,,"default='~/miniforge3/envs/rMVP',"
rMVP,rMVP,,code,cli,biopytools/cli/commands/rmvp.py,71,env-path,,,"help='R conda环境路径|R conda environment path (e.g., ~/miniforge3/envs/rMVP)')"
rMVP,rMVP,,code,cli,biopytools/cli/commands/rmvp.py,172,env-path,,,示例|Examples: biopytools rmvp -i input.vcf.gz -p phenotype.txt -o output --r-env ~/miniforge3/envs/rMVP
samplot_v.1.3.0,samplot_v.1.3.0,,code,cli,biopytools/cli/commands/samplot.py,140,env-path,samplot,,"default='~/miniforge3/envs/samplot_v.1.3.0/bin/samplot',"
samplot_v.1.3.0,samplot_v.1.3.0,,code,cli,biopytools/cli/commands/samplot.py,187,env-path,samplot,,if samplot_path != '~/miniforge3/envs/samplot_v.1.3.0/bin/samplot':
samplot_v.1.3.0,samplot_v.1.3.0,,code,cli,biopytools/cli/commands/samplot.py,276,env-path,samplot,,"default='~/miniforge3/envs/samplot_v.1.3.0/bin/samplot',"
samplot_v.1.3.0,samplot_v.1.3.0,,code,cli,biopytools/cli/commands/samplot.py,319,env-path,samplot,,if samplot_path != '~/miniforge3/envs/samplot_v.1.3.0/bin/samplot':
signalp6,signalp6,,code,cli,biopytools/cli/commands/signalp.py,73,env-path,signalp6,,"default='~/miniforge3/envs/signalp6/bin/signalp6',"
cphasing,cphasing,,code,cli,biopytools/cli/commands/subgenome_assign.py,87,env-path,minimap2,,"default='~/miniforge3/envs/cphasing/bin/minimap2', show_default=True,"
cphasing,cphasing,,code,cli,biopytools/cli/commands/subgenome_assign.py,134,env-path,minimap2,,if minimap2_path != '~/miniforge3/envs/cphasing/bin/minimap2':
newick_utils_v.1.6,newick_utils_v.1.6,,code,cli,biopytools/cli/commands/vcf2nj.py,46,env-path,nw_reroot,,"default='~/miniforge3/envs/newick_utils_v.1.6/bin/nw_reroot',"
newick_utils_v.1.6,newick_utils_v.1.6,,code,cli,biopytools/cli/commands/vcf2nj.py,112,env-path,nw_reroot,,if nw_reroot_path != '~/miniforge3/envs/newick_utils_v.1.6/bin/nw_reroot':
yahs_v.1.2.2,yahs_v.1.2.2,,code,cli,biopytools/cli/commands/yahs.py,106,env-path,yahs,,"default='~/miniforge3/envs/yahs_v.1.2.2/bin/yahs',"
yahs_v.1.2.2,yahs_v.1.2.2,,code,cli,biopytools/cli/commands/yahs.py,110,env-path,juicer,,"default='~/miniforge3/envs/yahs_v.1.2.2/bin/juicer',"
Population_genetics,Population_genetics,,code,cli,biopytools/cli/commands/yahs.py,118,env-path,bwa,,"default='~/miniforge3/envs/Population_genetics/bin/bwa',"
GATK_v.4.6.2.0,GATK_v.4.6.2.0,,code,cli,biopytools/cli/commands/yahs.py,122,env-path,samtools,,"default='~/miniforge3/envs/GATK_v.4.6.2.0/bin/samtools',"
yahs_v.1.2.2,yahs_v.1.2.2,,code,cli,biopytools/cli/commands/yahs.py,197,env-path,yahs,,if yahs_bin != '~/miniforge3/envs/yahs_v.1.2.2/bin/yahs':
yahs_v.1.2.2,yahs_v.1.2.2,,code,cli,biopytools/cli/commands/yahs.py,199,env-path,juicer,,if juicer_bin != '~/miniforge3/envs/yahs_v.1.2.2/bin/juicer':
Population_genetics,Population_genetics,,code,cli,biopytools/cli/commands/yahs.py,203,env-path,bwa,,if bwa_bin != '~/miniforge3/envs/Population_genetics/bin/bwa':
GATK_v.4.6.2.0,GATK_v.4.6.2.0,,code,cli,biopytools/cli/commands/yahs.py,205,env-path,samtools,,if samtools_bin != '~/miniforge3/envs/GATK_v.4.6.2.0/bin/samtools':
fanc_v.0.9.23b,fanc_v.0.9.23b,,code,common,biopytools/common/config_template.yml,11,env-path,fanc,,fanc: ~/miniforge3/envs/fanc_v.0.9.23b/bin/fanc
Augustus_v.3.5.0,Augustus_v.3.5.0,,code,common,biopytools/common/config_template.yml,16,env-path,,,augustus: ~/miniforge3/envs/Augustus_v.3.5.0/bin
repeat_identiy,repeat_identiy,,code,common,biopytools/common/config_template.yml,21,env-path,RepeatMasker,,repeatmasker: ~/miniforge3/envs/repeat_identiy/bin/RepeatMasker
repeatmodeler_v.2.0.7,repeatmodeler_v.2.0.7,,code,common,biopytools/common/config_template.yml,22,env-path,RepeatModeler,,repeatmodeler: ~/miniforge3/envs/repeatmodeler_v.2.0.7/bin/RepeatModeler
EDTA_v.2.2.2,EDTA_v.2.2.2,,code,common,biopytools/common/config_template.yml,23,env-path,EDTA,,edta: ~/miniforge3/envs/EDTA_v.2.2.2/share/EDTA
Genome_dedup,Genome_dedup,,code,common,biopytools/common/config_template.yml,26,env-path,minimap2,,minimap2: ~/miniforge3/envs/Genome_dedup/bin/minimap2
RNA_Seq,RNA_Seq,,code,common,biopytools/common/config_template.yml,27,env-path,hisat2,,hisat2: ~/miniforge3/envs/RNA_Seq/bin/hisat2
canu_v.2.3,canu_v.2.3,,code,common,biopytools/common/config_template.yml,30,env-path,canu,,canu: ~/miniforge3/envs/canu_v.2.3/bin/canu
flye,flye,,code,common,biopytools/common/config_template.yml,31,env-path,flye,,flye: ~/miniforge3/envs/flye/bin/flye
hifiasm_v.0.25.0,hifiasm,yes,code,common,biopytools/common/config_template.yml,32,env-path,hifiasm,,hifiasm: ~/miniforge3/envs/hifiasm/bin/hifiasm
haphic,haphic,,code,common,biopytools/common/config_template.yml,36,env-path,haphic,,haphic: ~/miniforge3/envs/haphic/bin/haphic
